"trade_id","trade_name","trade_group","trade_parent_group","booking_country_id","booking_country","selling_country_id","selling_country"
"29526","Cruise Planners Northfield","Cruise Planners","Cruise Planners","57","England","57","England"
"29527","Uniglobe Owen Travel and Vacations","","Uniglobe Mexico Parent","57","England","57","England"
"29528","Leoni Luxury Travel Davos","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"29529","WakaGo.com","","","57","England","57","England"
"29530","Britain By Choice Inc","USA - Others NET","USA - Others NET","57","England","57","England"
"29531","Followme2 Limited","","","57","England","57","England"
"29532","Bahiatravel Operadora","","","57","England","57","England"
"29534","Kudu Travel Limited","","","57","England","57","England"
"29536","Merit Travel Peterborough","","Merit Travel Group","57","England","57","England"
"29537","China translator","","","57","England","57","England"
"29538","Uniglobe Travel Center","","","57","England","57","England"
"29539","Cruise Planners Oregon","Cruise Planners","Cruise Planners","57","England","57","England"
"29540","CWT Blowes Travel Richmond London","CWT Blowes","Carlson Wagonlit Canada","57","England","57","England"
"29542","People Travel Agency","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29543","Instant Travel & Tourism","","","57","England","57","England"
"29544","Destinations of the World - Saudi Arabia","WS_DOTW","Destinations of the World","57","England","57","England"
"29545","Destinations of the World - Kuwait","WS_DOTW","Destinations of the World","57","England","57","England"
"29546","Kneissl Touristik GesmbH Lambach TO","Sabtours EH","Independents - Austria","57","England","57","England"
"29547","Axeva Partner","","","57","England","57","England"
"29548","Destinations of the World - Thailand","WS_DOTW","Destinations of the World","57","England","57","England"
"29549","MANINHOS VIAGENS","","","57","England","57","England"
"29550","Destinations of the World - Malaysia","WS_DOTW","Destinations of the World","57","England","57","England"
"29551","Kudu Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"29552","Priority Go","UK Independents","UK Independents","57","England","57","England"
"29553","Omega Travel Traveltek","Traveltek","Traveltek","57","England","57","England"
"29554","Omega Travel VIBE","UK Independents","UK Independents","57","England","57","England"
"29555","Guild Travel Ltd","","","57","England","57","England"
"29556","CNL Travel","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29557","Fernweh Holidays Pvt ltd","","","57","England","57","England"
"29558","Cruise Planners","","","57","England","57","England"
"29559","Educational Travel Adventures","","","57","England","57","England"
"29560","GOODBYTRAVEL DC only","ES Independents","ES Independents Parent","57","England","57","England"
"29561","GOODBYTRAVEL TP only","ES Independents","ES Independents Parent","57","England","57","England"
"29564","GTI Travel Group","","","57","England","57","England"
"29567","TA WY TOURS S.L","","","57","England","57","England"
"29569","Element - London","UK Independents","UK Independents","57","England","57","England"
"29570","AGA TRAVEL SERVICES","Beroni","AVASA","57","England","57","England"
"29571","Eastern Travel & Tours","Independents Norway","Independent Parent Norway","57","England","57","England"
"29572","Cruise Planners - Merritt Island","Cruise Planners","Cruise Planners","57","England","57","England"
"29573","Cruise Planners Plantation","Cruise Planners","Cruise Planners","57","England","57","England"
"29574","Cruise Planners Fredon Twp","Cruise Planners","Cruise Planners","57","England","57","England"
"29575","Cruise Planners","","","57","England","57","England"
"29576","Cruise Planners","","","57","England","57","England"
"29577","Cruise Planners Phoenix AZ","Cruise Planners","Cruise Planners","57","England","57","England"
"29578","M2M Travel Agent G CC","","","57","England","57","England"
"29579","Nexion Canada ULC USD","Nexion LLC","Nexion LLC","57","England","57","England"
"29580","Planet Rail (TTA)","TTA","TTA Parent","57","England","57","England"
"29582","Uniglobe Holland Smart Business Travel - Zoetermeer","Uniglobe NL","Uniglobe Holland Parent","57","England","57","England"
"29584","Bon Voyage Tours Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29585","Advantage Holidays","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29586","Debbie Venter t/a Wings ITC Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29587","ondazul lda","","","57","England","57","England"
"29588","Cruise Planners - Blackfoot","Cruise Planners","Cruise Planners","57","England","57","England"
"29589","Empire Travel Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29592","Travel Alliance","USA - Others NET","USA - Others NET","57","England","57","England"
"29593","Scan Britain","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29594","Travelous N","Canada - Others NET","Canada - Others NET","57","England","57","England"
"29595","Travelous G","Canada - Others GROSS","Canada - Others GROSS","57","England","57","England"
"29596","Restel B2B","WS_Restel","Hotusa-Restel Group","57","England","57","England"
"29597","World Travellers Club","USA - Others NET","USA - Others NET","57","England","57","England"
"29598","Le Beau Reizen BV","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29599","Goliger’s TravelPlus Cambridge","TDC (Transat)","TDC (Transat)","57","England","57","England"
"29600","Miles And Memories","","","57","England","57","England"
"29601","Travel All In Agent G CC","TAG HEAD Office","TTS South Africa","57","England","57","England"
"29602","Prive Operations SRL","","","57","England","57","England"
"29603","IEG Travel (Boksburg) Agent G CC","TAG HEAD Office","TTS South Africa","57","England","57","England"
"29604","Mawuya Corporate Travel (Fourways) Agent G CC","TAG HEAD Office","TTS South Africa","57","England","57","England"
"29605","GIROMAR TRAVEL SL","","","57","England","57","England"
"29606","Demo Richard Martinez","","","57","England","57","England"
"29607","Demo Cristiano Langella","","","57","England","57","England"
"29608","Jabez Travel and Tours Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29609","Mavi Travel and Conference Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29610","Megapro Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29611","Memela Travel and events Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29612","Namibia Travel Counsellors Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29613","TTS Credit Card PE Agent G CC","","TTS South Africa","57","England","57","England"
"29614","Penelope Sdralis t/a If you Travel Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29615","Travel Buddies Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29616","Triptique Travel Agent N CC","TTS Broking","TTS South Africa","57","England","57","England"
"29617","Villageborn Travel Agent G CC","TTS Broking","TTS South Africa","57","England","57","England"
"29618","Discovery Tour Operadora","","","57","England","57","England"
"29620","Jet Stream Travel - Cape Town Agent G CC","TAG HEAD Office","TTS South Africa","57","England","57","England"
"29621","Benerus","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29622","Commerce Travel","Virtuoso US","Virtuoso","57","England","57","England"
"29623","Cruise Planners Oyster Bay","Cruise Planners","Cruise Planners","57","England","57","England"
"29625","TTS Amex Microsoft Agent G Inv","","TTS South Africa","57","England","57","England"
"29626","American Road Trip Company","UK Independents","UK Independents","57","England","57","England"
"29627","Liberty Incentives & Congresses France","","","90","France","90","France"
"29628","Golf Vacations World Ltd","UK Independents","UK Independents","57","England","57","England"
"29629","Channel Manager XML-Trade","","Reservwire","57","England","57","England"
"29630","Channel Manager XML-Gateway","","Reservwire","57","England","57","England"
"29631","Channel Manager XML-B2B2C","","Reservwire","57","England","57","England"
"29632","Liberty Travel Santa Monica","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29633","Barrhead Travel BT Glasgow Team 3","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"29634","Pro Travel Beverly Hills DC","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29636","Fly Go Voyager DC only","WS_Fly Go","Fly Go","57","England","57","England"
"29637","Carmel Travel G CC","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"29639","Above & Beyond Travel AB","Canada - Others GROSS","Canada - Others GROSS","57","England","57","England"
"29640","Eniday Global Travel and Tours (PTY) LTD","","","57","England","57","England"
"29644","Blue Skies Travels & Tours Private Limited","","","57","England","57","England"
"29645","Robert Q Travel Alymer","Robert Q","vacation.com","57","England","57","England"
"29646","Robert Q Travel Clinton","Robert Q","vacation.com","57","England","57","England"
"29647","Robert Q Grand Bend","Robert Q","vacation.com","57","England","57","England"
"29648","Robert Q London West","Robert Q","vacation.com","57","England","57","England"
"29649","Robert Q Tillsonburg","Robert Q","vacation.com","57","England","57","England"
"29650","Robert Q Norwich","Robert Q","vacation.com","57","England","57","England"
"29651","Lumenrock Travel G CC","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"29652","Kuoni Voyages SA Monthey","Kuoni Suisse EH","Kuoni Suisse Parent","57","England","57","England"
"29653","CTD Travel Agent G CC","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"29654","TTS Seekers Lets Travel ELS N CC","TTS Broking","TTS South Africa","57","England","57","England"
"29655","Starway Operadora","","","57","England","57","England"
"29656","Northstar Travel","","","57","England","57","England"
"29657","Cruise Planners","","","57","England","57","England"
"29658","Uniglobe Travel","","","57","England","57","England"
"29660","Africape Travel","","","57","England","57","England"
"29661","Africape Travel","","","57","England","57","England"
"29663","Holcar Travel","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29664","Sunrise Travel Mississauga","Sunrise Travel","vacation.com","57","England","57","England"
"29665","Hotelkamerveiling / Hotel Room Auction","Hotelkamerveiling","Hotelkamerveiling","57","England","57","England"
"29666","Hotel n Apartment","","","57","England","57","England"
"29667","Latour Ltd","","","57","England","57","England"
"29672","Travio (Editt srl)","","","57","England","57","England"
"29673","Journey Through Ireland","","","57","England","57","England"
"29674","Nali Travel","","","57","England","57","England"
"29676","Leisure n Pleasure Tours","","","57","England","57","England"
"29677","Cruise Planners Greeneville","Cruise Planners","Cruise Planners","57","England","57","England"
"29678","Spider Holidays","","","57","England","57","England"
"29680","CnTravel","","","57","England","57","England"
